cay_trong,thoi_gian,nhiet_do,do_am,do_am_dat,anh_sang,trang_thai,san_luong
Sup lo,2025-03-10 15:00:00,23.80,47.80,72.60,63.40,Binh thuong,
Sup lo,2025-03-10 16:00:00,23.70,55.50,75.00,63.40,Binh thuong,
Sup lo,2025-03-10 17:00:00,24.70,48.90,73.60,69.40,Binh thuong,
Sup lo,2025-03-10 18:00:00,23.30,52.10,64.00,60.80,Binh thuong,
Sup lo,2025-03-10 19:00:00,23.70,49.30,72.00,60.80,Binh thuong,
Sup lo,2025-03-10 20:00:00,24.50,53.10,76.90,61.50,Binh thuong,
Sup lo,2025-03-10 21:00:00,23.30,52.10,64.00,60.80,Binh thuong,
Sup lo,2025-03-10 22:00:00,23.70,49.30,72.00,60.80,Binh thuong,
Sup lo,2025-03-10 23:00:00,24.50,53.10,76.90,61.50,Binh thuong,
Sup lo,2025-03-11 00:00:00,23.20,59.40,65.30,61.50,Binh thuong,
Sup lo,2025-03-11 01:00:00,24.60,57.40,64.90,64.00,Binh thuong,
Sup lo,2025-03-11 02:00:00,23.80,50.90,60.90,69.20,Binh thuong,
Sup lo,2025-03-11 03:00:00,24.20,50.30,60.90,64.10,Binh thuong,
Sup lo,2025-03-11 04:00:00,23.90,58.10,61.40,78.50,Binh thuong,
Sup lo,2025-03-11 05:00:00,23.90,55.40,76.40,78.50,Binh thuong,
Sup lo,2025-03-11 06:00:00,24.10,53.40,73.80,78.50,Binh thuong,
Sup lo,2025-03-11 07:00:00,23.90,58.10,61.40,78.50,Binh thuong,
Sup lo,2025-03-11 08:00:00,23.90,55.40,76.40,78.50,Binh thuong,
Sup lo,2025-03-11 09:00:00,24.10,53.40,73.80,78.50,Binh thuong,
Sup lo,2025-03-11 09:00:00,24.40,51.10,78.00,67.20,Binh thuong,
Sup lo,2025-03-11 10:00:00,24.00,47.20,64.20,67.20,Binh thuong,
Sup lo,2025-03-11 11:00:00,23.10,56.50,62.90,73.60,Binh thuong,
Sup lo,2025-03-11 12:00:00,23.40,49.60,74.80,79.80,Binh thuong,
Sup lo,2025-03-11 13:00:00,23.10,57.90,74.30,69.20,Binh thuong,
Sup lo,2025-03-11 14:00:00,24.80,52.80,62.30,68.10,Binh thuong,
Sup lo,2025-03-11 15:00:00,24.50,53.00,73.70,70.50,Binh thuong,
Sup lo,2025-03-11 16:00:00,25.00,54.10,77.80,79.90,Binh thuong,
Sup lo,2025-03-11 17:00:00,24.80,45.20,68.50,79.90,Binh thuong,
Sup lo,2025-03-11 18:00:00,24.50,56.70,60.90,69.00,Binh thuong,
Sup lo,2025-03-11 19:00:00,24.40,57.60,74.40,69.00,Binh thuong,
Sup lo,2025-03-11 20:00:00,24.50,56.70,60.90,69.00,Binh thuong,
Sup lo,2025-03-11 21:00:00,24.40,57.60,74.40,69.00,Binh thuong,
Sup lo,2025-03-11 22:00:00,23.00,56.20,69.50,78.10,Binh thuong,
Sup lo,2025-03-11 23:00:00,24.90,57.40,72.20,63.60,Binh thuong,
Sup lo,2025-03-12 00:00:00,23.50,48.80,77.00,63.60,Binh thuong,
Sup lo,2025-03-12 01:00:00,23.90,45.50,72.30,74.20,Binh thuong,
Sup lo,2025-03-12 02:00:00,24.20,53.70,61.90,71.60,Binh thuong,
Sup lo,2025-03-12 03:00:00,23.30,47.60,73.60,76.60,Binh thuong,
Sup lo,2025-03-12 04:00:00,24.40,54.20,68.90,76.60,Binh thuong,
Sup lo,2025-03-12 05:00:00,23.30,47.60,73.60,76.60,Binh thuong,
Sup lo,2025-03-12 06:00:00,24.60,50.90,60.20,69.70,Binh thuong,
Sup lo,2025-03-12 07:00:00,24.40,54.20,68.90,76.60,Binh thuong,
Sup lo,2025-03-12 08:00:00,24.60,50.90,60.20,69.70,Binh thuong,
Sup lo,2025-03-12 09:00:00,23.50,56.10,65.90,62.30,Binh thuong,
Sup lo,2025-03-12 10:00:00,23.70,50.40,72.40,62.30,Binh thuong,
Sup lo,2025-03-12 11:00:00,23.50,56.10,65.90,62.30,Binh thuong,
Sup lo,2025-03-12 12:00:00,23.70,50.40,72.40,62.30,Binh thuong,
Sup lo,2025-03-12 13:00:00,23.40,48.80,78.90,73.50,Binh thuong,
Sup lo,2025-03-12 14:00:00,23.30,54.70,67.60,73.50,Binh thuong,
Sup lo,2025-03-12 15:00:00,23.50,52.60,63.60,77.50,Binh thuong,
Sup lo,2025-03-12 16:00:00,23.20,56.80,67.00,77.80,Binh thuong,
Sup lo,2025-03-12 17:00:00,23.30,45.90,72.60,75.10,Binh thuong,
Sup lo,2025-03-12 18:00:00,23.20,56.80,67.00,77.80,Binh thuong,
Sup lo,2025-03-12 19:00:00,23.30,45.90,72.60,75.10,Binh thuong,
Sup lo,2025-03-12 20:00:00,24.40,50.70,63.60,60.30,Binh thuong,
Sup lo,2025-03-12 21:00:00,23.40,51.20,61.70,73.00,Binh thuong,
Sup lo,2025-03-12 22:00:00,23.40,58.10,79.60,72.90,Binh thuong,
Sup lo,2025-03-12 23:00:00,24.10,50.10,78.50,64.00,Binh thuong,
Sup lo,2025-03-13 00:00:00,24.40,52.00,64.90,70.50,Binh thuong,
Sup lo,2025-03-13 01:00:00,23.40,52.10,73.90,71.60,Binh thuong,
Sup lo,2025-03-13 02:00:00,23.00,46.50,77.20,76.00,Binh thuong,
Sup lo,2025-03-13 03:00:00,24.20,53.90,74.00,76.00,Binh thuong,
Sup lo,2025-03-13 04:00:00,23.00,46.50,77.20,76.00,Binh thuong,
Sup lo,2025-03-13 05:00:00,24.20,53.90,74.00,76.00,Binh thuong,
Sup lo,2025-03-13 06:00:00,23.50,58.60,76.10,61.50,Binh thuong,
Sup lo,2025-03-13 07:00:00,23.40,59.60,75.60,61.40,Binh thuong,
Sup lo,2025-03-13 08:00:00,23.90,57.50,66.50,66.20,Binh thuong,
Sup lo,2025-03-13 09:00:00,23.50,49.10,72.40,66.20,Binh thuong,
Sup lo,2025-03-13 10:00:00,23.60,56.00,77.90,75.20,Binh thuong,
Sup lo,2025-03-13 11:00:00,24.60,46.30,65.40,67.60,Binh thuong,
Sup lo,2025-03-13 12:00:00,24.40,49.40,78.20,79.20,Binh thuong,
Sup lo,2025-03-13 13:00:00,24.70,59.30,79.30,73.60,Binh thuong,
Sup lo,2025-03-13 14:00:00,24.60,46.30,60.90,67.30,Binh thuong,
Sup lo,2025-03-13 15:00:00,24.70,49.30,67.70,78.50,Binh thuong,
Sup lo,2025-03-13 16:00:00,23.50,59.20,65.40,78.50,Binh thuong,
Sup lo,2025-03-13 17:00:00,24.30,55.70,70.00,78.50,Binh thuong,
Sup lo,2025-03-13 18:00:00,24.70,49.30,67.70,78.50,Binh thuong,
Sup lo,2025-03-13 19:00:00,23.50,59.20,65.40,78.50,Binh thuong,
Sup lo,2025-03-13 20:00:00,24.30,55.70,70.00,78.50,Binh thuong,
Sup lo,2025-03-13 21:00:00,25.00,53.80,64.40,76.10,Binh thuong,
Sup lo,2025-03-13 22:00:00,23.80,53.90,73.50,77.80,Binh thuong,
Sup lo,2025-03-13 23:00:00,24.20,48.50,65.20,73.20,Binh thuong,
Sup lo,2025-03-14 00:00:00,23.00,50.00,63.50,78.70,Binh thuong,
Sup lo,2025-03-14 01:00:00,24.20,48.50,65.20,73.20,Binh thuong,
Sup lo,2025-03-14 02:00:00,23.00,50.00,63.50,78.70,Binh thuong,
Sup lo,2025-03-14 03:00:00,23.00,56.00,70.70,78.70,Binh thuong,
Sup lo,2025-03-14 04:00:00,24.00,59.90,70.10,78.70,Binh thuong,
Sup lo,2025-03-14 05:00:00,24.00,51.80,76.30,79.10,Binh thuong,
Sup lo,2025-03-14 06:00:00,24.60,56.70,74.60,74.80,Binh thuong,
Sup lo,2025-03-14 07:00:00,23.70,55.20,72.60,63.40,Binh thuong,
Sup lo,2025-03-14 08:00:00,23.80,57.30,66.70,64.30,Binh thuong,
Sup lo,2025-03-14 09:00:00,24.50,49.70,76.30,64.30,Binh thuong,
Sup lo,2025-03-14 10:00:00,24.80,48.50,67.90,64.30,Binh thuong,
Sup lo,2025-03-14 11:00:00,23.50,46.20,77.10,76.90,Binh thuong,
Sup lo,2025-03-14 12:00:00,25.00,59.80,77.50,67.00,Binh thuong,
Sup lo,2025-03-14 13:00:00,24.30,59.80,66.90,67.00,Binh thuong,
Sup lo,2025-03-14 14:00:00,23.30,56.10,64.40,66.70,Binh thuong,
Sup lo,2025-03-14 15:00:00,23.30,52.90,66.10,60.40,Binh thuong,
Sup lo,2025-03-14 16:00:00,23.30,56.10,64.40,66.70,Binh thuong,
Sup lo,2025-03-14 17:00:00,23.30,52.90,66.10,60.40,Binh thuong,
Sup lo,2025-03-14 18:00:00,24.30,48.70,71.50,75.20,Binh thuong,
Sup lo,2025-03-14 19:00:00,23.60,45.30,66.70,60.70,Binh thuong,
Sup lo,2025-03-14 20:00:00,23.90,48.80,62.70,73.80,Binh thuong,
Sup lo,2025-03-14 21:00:00,24.80,59.60,79.40,73.80,Binh thuong,
Sup lo,2025-03-14 22:00:00,23.90,48.80,62.70,73.80,Binh thuong,
Sup lo,2025-03-14 23:00:00,24.80,59.60,79.40,73.80,Binh thuong,
Sup lo,2025-03-15 00:00:00,24.60,48.20,65.80,78.00,Binh thuong,
Sup lo,2025-03-15 01:00:00,24.40,45.70,63.60,63.70,Binh thuong,
Sup lo,2025-03-15 02:00:00,24.80,57.50,72.90,71.40,Binh thuong,
Sup lo,2025-03-15 03:00:00,24.20,56.10,74.50,70.20,Binh thuong,
Sup lo,2025-03-15 04:00:00,23.50,46.90,73.30,67.90,Binh thuong,
Sup lo,2025-03-15 05:00:00,24.70,52.10,62.10,65.10,Binh thuong,
Sup lo,2025-03-15 06:00:00,23.70,49.00,67.60,65.10,Binh thuong,
Sup lo,2025-03-15 07:00:00,23.50,56.60,68.90,65.10,Binh thuong,
Sup lo,2025-03-15 08:00:00,24.20,45.30,78.30,75.70,Binh thuong,
Sup lo,2025-03-15 09:00:00,24.10,49.90,66.70,69.50,Binh thuong,
Sup lo,2025-03-15 10:00:00,24.30,55.30,60.80,65.20,Binh thuong,
Sup lo,2025-03-15 11:00:00,24.80,46.00,77.50,79.20,Binh thuong,
Sup lo,2025-03-15 12:00:00,24.30,48.70,70.60,60.60,Binh thuong,
Sup lo,2025-03-15 13:00:00,23.30,47.30,74.60,66.00,Binh thuong,
Sup lo,2025-03-15 14:00:00,24.90,53.20,63.40,66.00,Binh thuong,
Sup lo,2025-03-15 15:00:00,23.30,47.30,74.60,66.00,Binh thuong,
Sup lo,2025-03-15 16:00:00,24.70,54.50,64.10,66.00,Binh thuong,
Sup lo,2025-03-15 16:00:00,24.90,53.20,63.40,66.00,Binh thuong,
Sup lo,2025-03-15 17:00:00,24.70,54.50,64.10,66.00,Binh thuong,
Sup lo,2025-03-15 18:00:00,24.10,58.20,78.30,77.80,Binh thuong,
Sup lo,2025-03-15 19:00:00,24.90,45.10,78.20,77.20,Binh thuong,
Sup lo,2025-03-15 20:00:00,23.90,47.30,63.40,70.10,Binh thuong,
Sup lo,2025-03-15 21:00:00,24.40,47.10,65.60,70.10,Binh thuong,
Sup lo,2025-03-15 22:00:00,24.80,48.80,66.80,74.60,Binh thuong,
Sup lo,2025-03-15 23:00:00,23.50,58.20,79.90,73.60,Binh thuong,
Sup lo,2025-03-16 00:00:00,24.80,48.80,66.80,74.60,Binh thuong,
Sup lo,2025-03-16 01:00:00,23.50,58.20,79.90,73.60,Binh thuong,
Sup lo,2025-03-16 02:00:00,24.10,56.80,64.20,71.50,Binh thuong,
Sup lo,2025-03-16 03:00:00,23.10,59.90,63.30,79.00,Binh thuong,
Sup lo,2025-03-16 04:00:00,23.70,47.60,69.40,71.30,Binh thuong,
Sup lo,2025-03-16 05:00:00,24.10,53.70,72.80,64.90,Binh thuong,
Sup lo,2025-03-16 06:00:00,23.70,47.60,69.40,71.30,Binh thuong,
Sup lo,2025-03-16 07:00:00,24.10,53.70,72.80,64.90,Binh thuong,
Sup lo,2025-03-16 08:00:00,24.90,47.40,62.00,61.00,Binh thuong,
Sup lo,2025-03-16 09:00:00,24.30,53.40,62.00,78.80,Binh thuong,
Sup lo,2025-03-16 10:00:00,24.90,59.10,73.20,77.00,Binh thuong,
Sup lo,2025-03-16 11:00:00,25.00,52.90,73.60,65.70,Binh thuong,
Sup lo,2025-03-16 12:00:00,24.90,59.10,73.20,77.00,Binh thuong,
Sup lo,2025-03-16 13:00:00,25.00,52.90,73.60,65.70,Binh thuong,
Sup lo,2025-03-16 14:00:00,24.40,58.70,65.00,65.70,Binh thuong,
Sup lo,2025-03-16 15:00:00,23.60,57.80,73.60,77.00,Binh thuong,
Sup lo,2025-03-16 16:00:00,23.90,60.00,66.30,65.30,Binh thuong,
Sup lo,2025-03-16 17:00:00,23.70,45.40,65.30,63.80,Binh thuong,
Sup lo,2025-03-16 18:00:00,23.00,47.70,66.80,63.80,Binh thuong,
Sup lo,2025-03-16 19:00:00,23.80,45.70,74.60,60.90,Binh thuong,
Sup lo,2025-03-16 20:00:00,25.00,56.30,69.20,78.90,Binh thuong,
Sup lo,2025-03-16 21:00:00,23.60,45.80,78.40,73.70,Binh thuong,
Sup lo,2025-03-16 22:00:00,24.70,59.70,69.40,74.20,Binh thuong,
Sup lo,2025-03-16 23:00:00,23.60,49.30,76.90,69.00,Binh thuong,
Sup lo,2025-03-17 00:00:00,23.70,54.50,70.00,69.90,Binh thuong,
Sup lo,2025-03-17 01:00:00,23.40,47.90,68.00,66.20,Binh thuong,
Sup lo,2025-03-17 02:00:00,24.40,56.10,61.70,76.70,Binh thuong,
Sup lo,2025-03-17 03:00:00,23.40,47.90,68.00,66.20,Binh thuong,
Sup lo,2025-03-17 04:00:00,24.40,56.10,61.70,76.70,Binh thuong,
Sup lo,2025-03-17 05:00:00,23.50,48.80,73.70,67.20,Binh thuong,
Sup lo,2025-03-17 06:00:00,23.50,53.70,73.20,66.20,Binh thuong,
Sup lo,2025-03-17 07:00:00,23.50,48.80,73.70,67.20,Binh thuong,
Sup lo,2025-03-17 08:00:00,23.50,53.70,73.20,66.20,Binh thuong,
Sup lo,2025-03-17 09:00:00,24.30,47.60,61.60,66.20,Binh thuong,
Sup lo,2025-03-17 10:00:00,23.20,58.30,80.00,74.50,Binh thuong,
Sup lo,2025-03-17 11:00:00,24.50,46.00,76.90,70.70,Binh thuong,
Sup lo,2025-03-17 12:00:00,23.30,47.00,60.50,73.40,Binh thuong,
Sup lo,2025-03-17 13:00:00,23.00,47.10,67.90,73.40,Binh thuong,
Sup lo,2025-03-17 14:00:00,24.90,56.40,62.70,71.80,Binh thuong,
Sup lo,2025-03-17 15:00:00,24.60,53.50,75.90,79.10,Binh thuong,
Sup lo,2025-03-17 16:00:00,24.90,48.40,72.70,69.10,Binh thuong,
Sup lo,2025-03-17 17:00:00,23.70,54.20,74.50,60.50,Binh thuong,
Sup lo,2025-03-17 18:00:00,23.10,46.80,63.10,60.50,Binh thuong,
Sup lo,2025-03-17 18:00:00,23.70,54.20,74.50,60.50,Binh thuong,
Sup lo,2025-03-17 19:00:00,23.10,46.80,63.10,60.50,Binh thuong,
Sup lo,2025-03-17 20:00:00,25.00,58.50,64.40,77.80,Binh thuong,
Sup lo,2025-03-17 21:00:00,23.30,54.80,61.10,72.90,Binh thuong,
Sup lo,2025-03-17 22:00:00,24.50,50.70,63.90,71.40,Binh thuong,
Sup lo,2025-03-17 23:00:00,24.20,59.90,75.30,64.00,Binh thuong,
Sup lo,2025-03-18 00:00:00,24.70,50.90,70.70,66.30,Binh thuong,
Sup lo,2025-03-18 01:00:00,23.70,59.10,68.60,72.90,Binh thuong,
Sup lo,2025-03-18 02:00:00,23.30,58.20,69.00,68.90,Binh thuong,
Sup lo,2025-03-18 03:00:00,23.30,59.60,70.50,73.70,Binh thuong,
Sup lo,2025-03-18 04:00:00,25.00,54.50,71.60,72.60,Binh thuong,
Sup lo,2025-03-18 05:00:00,23.30,59.60,70.50,73.70,Binh thuong,
Sup lo,2025-03-18 06:00:00,25.00,54.50,71.60,72.60,Binh thuong,
Sup lo,2025-03-18 07:00:00,23.50,47.10,64.80,60.50,Binh thuong,
Sup lo,2025-03-18 08:00:00,23.00,58.30,60.60,60.50,Binh thuong,
Sup lo,2025-03-18 09:00:00,24.20,46.60,63.70,69.80,Binh thuong,
Sup lo,2025-03-18 10:00:00,24.80,46.50,61.70,69.60,Binh thuong,
Sup lo,2025-03-18 11:00:00,24.20,46.60,63.70,69.80,Binh thuong,
Sup lo,2025-03-18 12:00:00,24.80,46.50,61.70,69.60,Binh thuong,
Sup lo,2025-03-18 13:00:00,23.90,57.70,61.60,69.60,Binh thuong,
Sup lo,2025-03-18 14:00:00,23.10,59.30,68.90,76.10,Binh thuong,
Sup lo,2025-03-18 15:00:00,24.40,59.10,70.70,60.30,Binh thuong,
Sup lo,2025-03-18 16:00:00,24.00,50.50,60.20,60.30,Binh thuong,
Sup lo,2025-03-18 17:00:00,24.40,59.10,70.70,60.30,Binh thuong,
Sup lo,2025-03-18 18:00:00,24.00,50.50,60.20,60.30,Binh thuong,
Sup lo,2025-03-18 19:00:00,24.80,50.80,70.20,66.30,Binh thuong,
Sup lo,2025-03-18 20:00:00,23.10,56.80,71.40,60.30,Binh thuong,
Sup lo,2025-03-18 20:00:00,24.80,50.80,70.20,66.30,Binh thuong,
Sup lo,2025-03-18 21:00:00,23.10,56.80,71.40,60.30,Binh thuong,
Sup lo,2025-03-18 22:00:00,24.30,57.20,72.60,67.50,Binh thuong,
Sup lo,2025-03-18 23:00:00,24.40,56.80,79.40,70.40,Binh thuong,
Sup lo,2025-03-19 00:00:00,24.20,46.20,78.50,71.60,Binh thuong,
Sup lo,2025-03-19 01:00:00,23.10,52.30,76.70,63.20,Binh thuong,
Sup lo,2025-03-19 02:00:00,23.00,58.00,71.40,63.20,Binh thuong,
Sup lo,2025-03-19 03:00:00,24.30,57.50,78.70,78.70,Binh thuong,
Sup lo,2025-03-19 04:00:00,23.80,45.30,66.20,73.10,Binh thuong,
Sup lo,2025-03-19 05:00:00,23.30,56.30,66.80,77.40,Binh thuong,
Sup lo,2025-03-19 06:00:00,24.30,52.00,67.40,79.80,Binh thuong,
Sup lo,2025-03-19 07:00:00,23.20,59.10,73.60,79.80,Binh thuong,
Sup lo,2025-03-19 08:00:00,23.20,52.30,68.40,77.90,Binh thuong,
Sup lo,2025-03-19 09:00:00,23.90,53.10,71.90,68.00,Binh thuong,
Sup lo,2025-03-19 10:00:00,23.00,50.10,76.20,76.60,Binh thuong,
Sup lo,2025-03-19 11:00:00,24.60,51.90,61.70,79.70,Binh thuong,
Sup lo,2025-03-19 12:00:00,23.00,55.30,66.20,79.70,Binh thuong,
Sup lo,2025-03-19 13:00:00,24.60,57.70,72.10,74.50,Binh thuong,
Sup lo,2025-03-19 14:00:00,23.70,50.60,71.90,71.20,Binh thuong,
Sup lo,2025-03-19 15:00:00,24.70,45.80,70.30,77.60,Binh thuong,
Sup lo,2025-03-19 16:00:00,23.70,50.60,71.90,71.20,Binh thuong,
Sup lo,2025-03-19 17:00:00,24.70,45.80,70.30,77.60,Binh thuong,
Sup lo,2025-03-19 18:00:00,24.40,51.70,64.30,74.10,Binh thuong,
Sup lo,2025-03-19 19:00:00,23.60,56.50,71.40,74.10,Binh thuong,
Sup lo,2025-03-19 20:00:00,24.40,51.70,64.30,74.10,Binh thuong,
Sup lo,2025-03-19 21:00:00,23.60,56.50,71.40,74.10,Binh thuong,
Sup lo,2025-03-19 22:00:00,23.70,46.70,65.80,73.10,Binh thuong,
Sup lo,2025-03-19 23:00:00,24.90,57.80,63.90,65.40,Binh thuong,
Sup lo,2025-03-20 00:00:00,24.50,48.10,69.60,75.30,Binh thuong,
Sup lo,2025-03-20 01:00:00,24.80,48.10,76.70,75.30,Binh thuong,
Sup lo,2025-03-20 02:00:00,23.50,49.70,77.40,75.30,Binh thuong,
Sup lo,2025-03-20 03:00:00,24.20,58.80,76.10,77.80,Binh thuong,
Sup lo,2025-03-20 04:00:00,23.90,57.70,71.80,74.00,Binh thuong,
Sup lo,2025-03-20 05:00:00,24.80,57.80,73.70,67.80,Binh thuong,
Sup lo,2025-03-20 06:00:00,24.80,50.60,68.80,71.80,Binh thuong,
Sup lo,2025-03-20 07:00:00,23.60,47.60,75.10,71.80,Binh thuong,
Sup lo,2025-03-20 08:00:00,23.90,49.00,68.00,78.60,Binh thuong,
Sup lo,2025-03-20 09:00:00,23.60,47.60,75.10,71.80,Binh thuong,
Sup lo,2025-03-20 10:00:00,23.90,49.00,68.00,78.60,Binh thuong,
Sup lo,2025-03-20 11:00:00,23.90,47.20,69.30,77.00,Binh thuong,
Sup lo,2025-03-20 12:00:00,23.80,50.10,63.30,65.50,Binh thuong,
Sup lo,2025-03-20 13:00:00,24.90,51.30,78.30,66.50,Binh thuong,
Sup lo,2025-03-20 14:00:00,24.90,56.60,60.80,63.20,Binh thuong,
Sup lo,2025-03-20 15:00:00,24.40,53.40,76.50,66.60,Binh thuong,
Sup lo,2025-03-20 16:00:00,24.30,52.60,62.40,66.60,Binh thuong,
Sup lo,2025-03-20 17:00:00,23.50,56.10,68.00,69.10,Binh thuong,
Sup lo,2025-03-20 18:00:00,24.00,49.00,69.80,62.80,Binh thuong,
Sup lo,2025-03-20 19:00:00,25.00,47.80,77.90,71.80,Binh thuong,
Sup lo,2025-03-20 20:00:00,24.10,48.60,73.20,71.80,Binh thuong,
Sup lo,2025-03-20 21:00:00,23.00,52.70,71.20,69.00,Binh thuong,
Sup lo,2025-03-20 22:00:00,23.60,46.40,67.20,69.00,Binh thuong,
Sup lo,2025-03-20 23:00:00,24.30,56.20,63.40,79.80,Binh thuong,
Sup lo,2025-03-21 00:00:00,23.20,47.00,60.70,70.00,Binh thuong,
Sup lo,2025-03-21 01:00:00,23.70,51.90,63.70,64.10,Binh thuong,
Sup lo,2025-03-21 02:00:00,24.50,49.90,78.40,66.70,Binh thuong,
Sup lo,2025-03-21 03:00:00,23.60,54.90,79.70,74.30,Binh thuong,
Sup lo,2025-03-21 04:00:00,24.50,58.20,76.20,70.90,Binh thuong,
Sup lo,2025-03-21 05:00:00,24.90,46.30,67.50,70.00,Binh thuong,
Sup lo,2025-03-21 06:00:00,23.30,47.40,65.50,68.40,Binh thuong,
Sup lo,2025-03-21 07:00:00,24.50,50.20,70.00,62.30,Binh thuong,
Sup lo,2025-03-21 08:00:00,23.60,54.30,77.70,68.80,Binh thuong,
Sup lo,2025-03-21 09:00:00,23.80,55.20,60.90,78.00,Binh thuong,
Sup lo,2025-03-21 10:00:00,23.20,50.30,62.40,76.30,Binh thuong,
Sup lo,2025-03-21 11:00:00,23.30,50.90,61.00,71.70,Binh thuong,
Sup lo,2025-03-21 12:00:00,23.50,52.30,69.00,71.70,Binh thuong,
Sup lo,2025-03-21 13:00:00,24.70,58.70,67.70,78.40,Binh thuong,
Sup lo,2025-03-21 14:00:00,24.00,46.80,76.10,75.40,Binh thuong,
Sup lo,2025-03-21 15:00:00,24.30,47.10,75.70,75.40,Binh thuong,
Sup lo,2025-03-21 16:00:00,23.50,53.80,75.90,68.10,Binh thuong,
Sup lo,2025-03-21 17:00:00,24.30,54.00,78.80,68.10,Binh thuong,
Sup lo,2025-03-21 18:00:00,24.10,59.20,77.70,68.10,Binh thuong,
Sup lo,2025-03-21 19:00:00,25.00,49.10,61.60,74.40,Binh thuong,
Sup lo,2025-03-21 20:00:00,24.80,46.70,63.20,63.10,Binh thuong,
Sup lo,2025-03-21 21:00:00,23.50,48.40,74.70,75.60,Binh thuong,
Sup lo,2025-03-21 22:00:00,25.00,45.90,61.90,71.70,Binh thuong,
Sup lo,2025-03-21 23:00:00,23.80,57.10,72.70,73.90,Binh thuong,
Sup lo,2025-03-22 00:00:00,24.10,53.30,70.40,68.80,Binh thuong,
Sup lo,2025-03-22 01:00:00,24.40,57.30,66.60,68.80,Binh thuong,
Sup lo,2025-03-22 02:00:00,24.40,54.20,63.00,69.30,Binh thuong,
Sup lo,2025-03-22 03:00:00,24.70,48.60,67.00,72.70,Binh thuong,
Sup lo,2025-03-22 04:00:00,24.30,50.80,66.30,75.20,Binh thuong,
Sup lo,2025-03-22 05:00:00,23.50,51.30,75.00,75.20,Binh thuong,
Sup lo,2025-03-22 06:00:00,23.00,49.30,78.50,60.70,Binh thuong,
Sup lo,2025-03-22 07:00:00,24.20,58.00,72.70,65.60,Binh thuong,
Sup lo,2025-03-22 08:00:00,24.80,45.40,78.90,76.20,Binh thuong,
Sup lo,2025-03-22 09:00:00,23.10,57.10,71.30,66.00,Binh thuong,
Sup lo,2025-03-22 10:00:00,24.00,46.50,63.80,68.00,Binh thuong,
Sup lo,2025-03-22 11:00:00,23.10,51.10,77.30,62.60,Binh thuong,
Sup lo,2025-03-22 12:00:00,24.30,52.10,70.90,77.10,Binh thuong,
Sup lo,2025-03-22 13:00:00,24.00,46.50,63.80,68.00,Binh thuong,
Sup lo,2025-03-22 14:00:00,23.10,51.10,77.30,62.60,Binh thuong,
Sup lo,2025-03-22 15:00:00,24.30,52.10,70.90,77.10,Binh thuong,
Sup lo,2025-03-22 16:00:00,24.60,52.60,61.10,77.10,Binh thuong,
Sup lo,2025-03-22 17:00:00,24.50,47.40,60.90,62.60,Binh thuong,
Sup lo,2025-03-22 18:00:00,23.90,51.60,64.50,62.30,Binh thuong,
Sup lo,2025-03-22 19:00:00,24.40,51.90,68.40,74.60,Binh thuong,
Sup lo,2025-03-22 20:00:00,23.90,51.60,64.50,62.30,Binh thuong,
Sup lo,2025-03-22 21:00:00,24.40,51.90,68.40,74.60,Binh thuong,
Sup lo,2025-03-22 22:00:00,23.10,58.20,74.70,70.30,Binh thuong,
Sup lo,2025-03-22 23:00:00,24.10,52.80,65.30,60.00,Binh thuong,
Sup lo,2025-03-23 00:00:00,25.00,45.50,77.90,76.20,Binh thuong,
Sup lo,2025-03-23 01:00:00,24.10,52.80,65.30,60.00,Binh thuong,
Sup lo,2025-03-23 02:00:00,23.10,53.40,75.50,72.70,Binh thuong,
Sup lo,2025-03-23 03:00:00,25.00,45.50,77.90,76.20,Binh thuong,
Sup lo,2025-03-23 04:00:00,23.10,53.40,75.50,72.70,Binh thuong,
Sup lo,2025-03-23 05:00:00,24.30,46.10,63.60,74.10,Binh thuong,
Sup lo,2025-03-23 06:00:00,23.40,56.90,62.40,74.10,Binh thuong,
Sup lo,2025-03-23 07:00:00,23.90,55.90,77.80,64.60,Binh thuong,
Sup lo,2025-03-23 08:00:00,25.00,58.40,64.00,64.60,Binh thuong,
Sup lo,2025-03-23 09:00:00,23.60,58.80,62.10,74.80,Binh thuong,
Sup lo,2025-03-23 10:00:00,25.00,58.40,64.00,64.60,Binh thuong,
Sup lo,2025-03-23 11:00:00,23.60,58.80,62.10,74.80,Binh thuong,
Sup lo,2025-03-23 12:00:00,23.80,46.30,76.70,61.80,Binh thuong,
Sup lo,2025-03-23 13:00:00,23.30,48.00,65.60,64.00,Binh thuong,
Sup lo,2025-03-23 14:00:00,24.50,52.70,70.30,68.80,Binh thuong,
Sup lo,2025-03-23 15:00:00,23.70,47.70,70.40,74.60,Binh thuong,
Sup lo,2025-03-23 16:00:00,24.10,58.30,70.70,64.20,Binh thuong,
Sup lo,2025-03-23 17:00:00,23.30,46.60,61.80,63.00,Binh thuong,
Sup lo,2025-03-23 18:00:00,23.30,45.00,67.90,63.00,Binh thuong,
Sup lo,2025-03-23 19:00:00,23.70,56.70,74.90,61.00,Binh thuong,
Sup lo,2025-03-23 20:00:00,24.30,54.50,65.70,74.10,Binh thuong,
Sup lo,2025-03-23 21:00:00,23.70,56.70,74.90,61.00,Binh thuong,
Sup lo,2025-03-23 22:00:00,24.30,54.50,65.70,74.10,Binh thuong,
